일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2011/03/14","10112","132","1.32","9980","10112","9612","174535","3290465500","154028160000","8022300"
"2011/03/11","9980","526","5.57","9454","10033","9296","255620","4770450750","152022585000","8022300"
"2011/03/10","9454","-79","-0.83","9480","9480","9217","61485","1090296550","144000285000","8022300"
"2011/03/09","9533","-79","-0.82","9664","9691","9506","56125","1022049200","145203630000","8022300"
"2011/03/08","9612","237","2.53","9427","9612","9217","137372","2466085950","146406975000","8022300"
"2011/03/07","9375","237","2.59","9164","9427","9138","79994","1412634900","142796940000","8022300"
"2011/03/04","9138","-184","-1.98","9296","9322","9059","81652","1423997700","139186905000","8022300"
"2011/03/03","9322","237","2.61","9111","9322","8980","122219","2121406550","141994710000","8022300"
"2011/03/02","9085","316","3.60","9006","9322","8953","182831","3165229450","138384675000","8022300"
"2011/02/28","8769","184","2.15","8690","8822","8585","36641","606403800","133571295000","8022300"
"2011/02/25","8585","158","1.88","8453","8769","8453","32623","535678800","130763490000","8022300"
"2011/02/24","8427","-105","-1.23","8479","8690","8321","63132","1019452600","128356800000","8022300"
"2011/02/23","8532","-79","-0.92","8558","8690","8532","22500","367913700","129961260000","8022300"
"2011/02/22","8611","-316","-3.54","8795","8901","8558","65514","1084434150","131164605000","8022300"
"2011/02/21","8927","184","2.11","8611","9059","8611","68212","1152774400","135977985000","8022300"
"2011/02/18","8743","53","0.61","8664","8822","8637","25517","422109850","133170180000","8022300"
"2011/02/17","8690","-105","-1.20","8927","8927","8637","34977","581262300","132367950000","8022300"
"2011/02/16","8795","-132","-1.47","9032","9032","8795","30546","516104750","133972410000","8022300"
"2011/02/15","8927","211","2.42","8743","9006","8716","43001","722696800","135977985000","8022300"
"2011/02/14","8716","79","0.91","8637","8927","8585","39123","653973150","132769065000","8022300"
"2011/02/11","8637","0","0.00","8585","8795","8558","31288","516602300","131565720000","8022300"
"2011/02/10","8637","-132","-1.50","8664","8795","8479","65368","1074197100","131565720000","8022300"
"2011/02/09","8769","-79","-0.89","8822","8848","8479","104483","1713687800","133571295000","8022300"
"2011/02/08","8848","26","0.30","8822","8980","8690","47530","796599900","134774640000","8022300"
"2011/02/07","8822","-131","-1.47","9085","9085","8795","51924","876239600","134373525000","8022300"
"2011/02/01","8953","-79","-0.87","9164","9164","8901","41270","706551550","136379100000","8022300"
"2011/01/31","9032","52","0.59","8874","9032","8690","42092","706400000","137582445000","8022300"
"2011/01/28","8980","211","2.40","8769","9111","8769","83259","1422001350","136780215000","8022300"
"2011/01/27","8769","0","0.00","8743","8874","8690","62242","1037969050","133571295000","8022300"
"2011/01/26","8769","-132","-1.48","9006","9032","8769","54465","918432650","133571295000","8022300"
"2011/01/25","8901","-184","-2.03","9190","9190","8874","49162","841761850","135576870000","8022300"
"2011/01/24","9085","290","3.29","8848","9138","8795","84582","1448541750","138384675000","8022300"
"2011/01/21","8795","-158","-1.76","8980","8980","8769","54203","909546550","133972410000","8022300"
"2011/01/20","8953","105","1.19","8822","9059","8716","72950","1236631200","136379100000","8022300"
"2011/01/19","8848","-211","-2.33","9059","9138","8848","68838","1168201450","134774640000","8022300"
"2011/01/18","9059","53","0.58","8901","9164","8848","49911","854413100","137983560000","8022300"
"2011/01/17","9006","0","0.00","9006","9269","9006","52943","915664550","137181330000","8022300"
"2011/01/14","9006","-26","-0.29","9032","9164","8901","78380","1338997500","137181330000","8022300"
"2011/01/13","9032","-132","-1.44","9164","9217","8874","95630","1635473750","137582445000","8022300"
"2011/01/12","9164","-158","-1.69","9243","9322","9032","83700","1455775250","139588020000","8022300"
"2011/01/11","9322","211","2.31","9111","9401","8980","117989","2045396600","141994710000","8022300"
"2011/01/10","9111","-185","-1.98","9296","9296","8980","143270","2475184800","138785790000","8022300"
"2011/01/07","9296","185","2.02","10007","10007","9296","799230","14565797400","141593595000","8022300"
"2011/01/06","9111","605","7.12","8532","9111","8532","261213","4372272150","138785790000","8022300"
"2011/01/05","8506","106","1.25","8374","8558","8321","70512","1132831750","129560145000","8022300"
"2011/01/04","8400","131","1.59","8321","8453","8295","84131","1338324150","127955685000","8022300"
"2011/01/03","8269","53","0.64","8269","8321","8084","79280","1239758950","125950110000","8022300"
"2010/12/30","8216","-53","-0.64","8216","8269","8137","37440","581251600","125147880000","8022300"
"2010/12/29","8269","-368","-4.27","8295","8295","8137","111421","1736785700","125950110000","8022300"
"2010/12/28","8637","131","1.55","8506","8637","8453","118684","1928271650","131565720000","8022300"
"2010/12/27","8506","-26","-0.31","8506","8585","8427","97104","1569718700","129560145000","8022300"
"2010/12/24","8532","184","2.21","8348","8532","8269","74891","1200039250","129961260000","8022300"
"2010/12/23","8348","0","0.00","8374","8453","8242","67395","1066338400","127153455000","8022300"
"2010/12/22","8348","185","2.26","8242","8374","8216","36268","572983600","127153455000","8022300"
"2010/12/21","8163","79","0.98","8242","8269","8058","151521","2344256200","124345650000","8022300"
"2010/12/20","8084","-158","-1.92","8163","8242","8058","99989","1540814900","123142305000","8022300"
"2010/12/17","8242","-79","-0.95","8374","8374","8242","65310","1027582800","125548995000","8022300"
"2010/12/16","8321","-53","-0.63","8374","8479","8269","87876","1393360500","126752340000","8022300"
"2010/12/15","8374","-158","-1.85","8611","8637","8374","118443","1904139600","127554570000","8022300"
"2010/12/14","8532","237","2.86","8295","8611","8242","133412","2146854100","129961260000","8022300"
"2010/12/13","8295","26","0.32","8321","8400","8216","28489","448996850","126351225000","8022300"
"2010/12/10","8269","0","0.00","8321","8321","8216","15486","243052450","125950110000","8022300"
"2010/12/09","8269","-131","-1.57","8374","8427","8242","76268","1204757500","125950110000","8022300"
"2010/12/08","8400","-53","-0.62","8427","8506","8295","29705","474968200","127955685000","8022300"
"2010/12/07","8453","-26","-0.31","8532","8585","8453","17215","277456650","128757915000","8022300"
"2010/12/06","8479","-27","-0.31","8506","8637","8453","31292","506560800","129159030000","8022300"
"2010/12/03","8506","-52","-0.62","8585","8664","8506","23145","376037650","129560145000","8022300"
"2010/12/02","8558","26","0.31","8611","8637","8453","39046","633321100","130362375000","8022300"
"2010/12/01","8532","105","1.25","8348","8690","8321","35676","578254950","129961260000","8022300"
"2010/11/30","8427","0","0.00","8427","8585","8295","26947","432079050","128356800000","8022300"
"2010/11/29","8427","-79","-0.93","8453","8611","8374","23758","381987800","128356800000","8022300"
"2010/11/26","8506","-263","-3.00","8769","8769","8374","57471","933007750","129560145000","8022300"
"2010/11/25","8769","-53","-0.60","8874","8953","8716","33213","556302500","133571295000","8022300"
"2010/11/24","8822","211","2.45","8242","8874","8242","99417","1638407850","134373525000","8022300"
"2010/11/23","8611","-237","-2.68","8743","8769","8532","428666","6880822750","131164605000","8022300"
"2010/11/22","8848","184","2.13","8795","9085","8664","89673","1510272950","134774640000","8022300"
"2010/11/19","8664","264","3.13","8453","8716","8321","79817","1296557850","131966835000","8022300"
"2010/11/18","8400","52","0.63","8400","8479","8190","96405","1526039250","127955685000","8022300"
"2010/11/17","8348","422","5.32","7874","9111","7821","132921","2108198850","127153455000","8022300"
"2010/11/16","7926","-211","-2.59","8216","8216","7900","45847","698320700","120735615000","8022300"
"2010/11/15","8137","-26","-0.32","8190","8269","8111","20007","311241350","123944535000","8022300"
"2010/11/12","8163","-106","-1.27","8295","8295","8032","58780","910632150","124345650000","8022300"
"2010/11/11","8269","53","0.64","8242","8295","8137","26305","411423100","125950110000","8022300"
"2010/11/10","8216","-53","-0.64","8216","8295","8137","34440","537538450","125147880000","8022300"
"2010/11/09","8269","-52","-0.63","8400","8400","8137","48300","752850300","125950110000","8022300"
"2010/11/08","8321","-79","-0.94","8479","8479","8295","26269","417640200","126752340000","8022300"
"2010/11/05","8400","-27","-0.31","8532","8532","8348","34192","545688150","127955685000","8022300"
"2010/11/04","8427","185","2.24","8321","8453","8295","51407","817194150","128356800000","8022300"
"2010/11/03","8242","0","0.00","8295","8321","8163","50929","796684150","125548995000","8022300"
"2010/11/02","8242","-27","-0.32","8269","8321","8216","27054","424764250","125548995000","8022300"
"2010/11/01","8269","53","0.64","8295","8374","8163","47411","746423700","125950110000","8022300"
"2010/10/29","8216","-184","-2.19","8506","8532","8111","94885","1490388100","125147880000","8022300"
"2010/10/28","8400","237","2.90","8348","8664","8321","163497","2628623000","127955685000","8022300"
"2010/10/27","8163","131","1.64","8058","8216","8058","68359","1055130750","124345650000","8022300"
"2010/10/26","8032","-158","-1.93","8269","8295","8032","86282","1334096750","122340075000","8022300"
"2010/10/25","8190","27","0.32","8163","8453","8111","103749","1633181350","124746765000","8022300"
"2010/10/22","8163","-132","-1.59","8348","8348","8084","69459","1076271150","124345650000","8022300"
"2010/10/21","8295","237","2.94","8216","8506","8190","109643","1734178750","126351225000","8022300"
"2010/10/20","8058","-26","-0.33","8111","8163","7953","44749","683114350","122741190000","8022300"
"2010/10/19","8084","158","1.99","8111","8269","8032","107173","1656585200","123142305000","8022300"
"2010/10/18","7926","79","1.01","7847","8084","7742","82409","1239528700","120735615000","8022300"
"2010/10/15","7847","0","0.00","7874","7926","7742","43166","642494650","119532270000","8022300"
"2010/10/14","7847","289","3.83","7610","7874","7584","121227","1780784300","119532270000","8022300"
"2010/10/13","7558","53","0.70","7505","7584","7479","14635","208758350","115120005000","8022300"
"2010/10/12","7505","-105","-1.38","7531","7610","7505","17899","256304100","114317775000","8022300"
"2010/10/11","7610","-132","-1.70","7742","7742","7558","25131","364279200","115922235000","8022300"
"2010/10/08","7742","211","2.80","7558","7768","7479","64350","939128850","117927810000","8022300"
"2010/10/07","7531","-106","-1.38","7637","7689","7479","29936","429014550","114718890000","8022300"
"2010/10/06","7637","0","0.00","7742","7742","7584","23209","336396900","116323350000","8022300"
"2010/10/05","7637","-52","-0.68","7742","7742","7558","36684","533456250","116323350000","8022300"
"2010/10/04","7689","105","1.39","7637","7847","7558","101183","1473736750","117125580000","8022300"
"2010/10/01","7584","211","2.86","7452","7637","7321","44297","630814750","115521120000","8022300"
"2010/09/30","7373","-53","-0.71","7505","7505","7347","17549","246152150","112312200000","8022300"
"2010/09/29","7426","-53","-0.70","7558","7558","7400","21084","298882300","113114430000","8022300"
"2010/09/28","7479","237","3.27","7242","7610","7215","83838","1186394800","113916660000","8022300"
"2010/09/27","7242","53","0.73","7215","7268","7136","27107","371402950","110306625000","8022300"
"2010/09/24","7189","53","0.74","7136","7215","7110","9145","124512900","109504395000","8022300"
"2010/09/20","7136","-53","-0.73","7189","7215","7110","13847","187459150","108702165000","8022300"
"2010/09/17","7189","26","0.37","7189","7189","7084","19324","261723200","109504395000","8022300"
"2010/09/16","7163","27","0.37","7189","7189","7136","5648","76717250","109103280000","8022300"
"2010/09/15","7136","-79","-1.09","7215","7215","7136","10926","148328450","108702165000","8022300"
"2010/09/14","7215","-27","-0.36","7321","7321","7163","22797","312517100","109905510000","8022300"
"2010/09/13","7242","79","1.10","7215","7294","7110","19361","265562200","110306625000","8022300"
"2010/09/10","7163","27","0.37","7163","7215","7136","16018","218277100","109103280000","8022300"
